Pin,MC,Channel,TYPE,SubChannel,Partition,Nibble,Lane,Bit,Rank,PinName,FieldName,Field,Size,Base,Codification,ExpectedData,StringData,StorageToken,LowLimit,HighLimit,ExitPort,ItuffToken,ItuffDescriptor
TDO,M3,3,DATA,B,0,1,x,0,x,x,txdqsdly,M3_B_0_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,0,1,x,1,x,x,txdqsdly,M3_B_0_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,0,1,x,2,x,x,txdqsdly,M3_B_0_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,0,1,x,3,x,x,txdqsdly,M3_B_0_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,1,0,x,0,x,x,txdqsdly,M3_B_1_0_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,1,0,x,1,x,x,txdqsdly,M3_B_1_0_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,1,0,x,2,x,x,txdqsdly,M3_B_1_0_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,1,0,x,3,x,x,txdqsdly,M3_B_1_0_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,1,1,x,0,x,x,txdqsdly,M3_B_1_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,1,1,x,1,x,x,txdqsdly,M3_B_1_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,1,1,x,2,x,x,txdqsdly,M3_B_1_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,1,1,x,3,x,x,txdqsdly,M3_B_1_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,2,0,x,0,x,x,txdqsdly,M3_B_2_0_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,2,0,x,1,x,x,txdqsdly,M3_B_2_0_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,2,0,x,2,x,x,txdqsdly,M3_B_2_0_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,2,0,x,3,x,x,txdqsdly,M3_B_2_0_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,2,1,x,0,x,x,txdqsdly,M3_B_2_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,2,1,x,1,x,x,txdqsdly,M3_B_2_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,2,1,x,2,x,x,txdqsdly,M3_B_2_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,2,1,x,3,x,x,txdqsdly,M3_B_2_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,3,0,x,0,x,x,txdqsdly,M3_B_3_0_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,3,0,x,1,x,x,txdqsdly,M3_B_3_0_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,3,0,x,2,x,x,txdqsdly,M3_B_3_0_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,3,0,x,3,x,x,txdqsdly,M3_B_3_0_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,3,1,x,0,x,x,txdqsdly,M3_B_3_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,3,1,x,1,x,x,txdqsdly,M3_B_3_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,3,1,x,2,x,x,txdqsdly,M3_B_3_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,3,1,x,3,x,x,txdqsdly,M3_B_3_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,4,0,x,0,x,x,txdqsdly,M3_B_4_0_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,4,0,x,1,x,x,txdqsdly,M3_B_4_0_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,4,0,x,2,x,x,txdqsdly,M3_B_4_0_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,4,0,x,3,x,x,txdqsdly,M3_B_4_0_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,4,1,x,0,x,x,txdqsdly,M3_B_4_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,4,1,x,1,x,x,txdqsdly,M3_B_4_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,4,1,x,2,x,x,txdqsdly,M3_B_4_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M3,3,DATA,B,4,1,x,3,x,x,txdqsdly,M3_B_4_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,0,0,x,0,x,x,txdqsdly,M4_A_0_0_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,0,0,x,1,x,x,txdqsdly,M4_A_0_0_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,0,0,x,2,x,x,txdqsdly,M4_A_0_0_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,0,0,x,3,x,x,txdqsdly,M4_A_0_0_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,0,1,x,0,x,x,txdqsdly,M4_A_0_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,0,1,x,1,x,x,txdqsdly,M4_A_0_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,0,1,x,2,x,x,txdqsdly,M4_A_0_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,0,1,x,3,x,x,txdqsdly,M4_A_0_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,1,0,x,0,x,x,txdqsdly,M4_A_1_0_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,1,0,x,1,x,x,txdqsdly,M4_A_1_0_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,1,0,x,2,x,x,txdqsdly,M4_A_1_0_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,1,0,x,3,x,x,txdqsdly,M4_A_1_0_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,1,1,x,0,x,x,txdqsdly,M4_A_1_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,1,1,x,1,x,x,txdqsdly,M4_A_1_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,1,1,x,2,x,x,txdqsdly,M4_A_1_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,1,1,x,3,x,x,txdqsdly,M4_A_1_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,2,0,x,0,x,x,txdqsdly,M4_A_2_0_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,2,0,x,1,x,x,txdqsdly,M4_A_2_0_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,2,0,x,2,x,x,txdqsdly,M4_A_2_0_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,2,0,x,3,x,x,txdqsdly,M4_A_2_0_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,2,1,x,0,x,x,txdqsdly,M4_A_2_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,2,1,x,1,x,x,txdqsdly,M4_A_2_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,2,1,x,2,x,x,txdqsdly,M4_A_2_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,2,1,x,3,x,x,txdqsdly,M4_A_2_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,3,0,x,0,x,x,txdqsdly,M4_A_3_0_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,3,0,x,1,x,x,txdqsdly,M4_A_3_0_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,3,0,x,2,x,x,txdqsdly,M4_A_3_0_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,3,0,x,3,x,x,txdqsdly,M4_A_3_0_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,3,1,x,0,x,x,txdqsdly,M4_A_3_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,3,1,x,1,x,x,txdqsdly,M4_A_3_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,3,1,x,2,x,x,txdqsdly,M4_A_3_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,3,1,x,3,x,x,txdqsdly,M4_A_3_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,4,0,x,0,x,x,txdqsdly,M4_A_4_0_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,4,0,x,1,x,x,txdqsdly,M4_A_4_0_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,4,0,x,2,x,x,txdqsdly,M4_A_4_0_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,4,0,x,3,x,x,txdqsdly,M4_A_4_0_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,4,1,x,0,x,x,txdqsdly,M4_A_4_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,4,1,x,1,x,x,txdqsdly,M4_A_4_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,4,1,x,2,x,x,txdqsdly,M4_A_4_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,A,4,1,x,3,x,x,txdqsdly,M4_A_4_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,B,0,0,x,0,x,x,txdqsdly,M4_B_0_0_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,B,0,0,x,1,x,x,txdqsdly,M4_B_0_0_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,B,0,0,x,2,x,x,txdqsdly,M4_B_0_0_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,B,0,0,x,3,x,x,txdqsdly,M4_B_0_0_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,B,0,1,x,0,x,x,txdqsdly,M4_B_0_1_0_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,B,0,1,x,1,x,x,txdqsdly,M4_B_0_1_1_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,B,0,1,x,2,x,x,txdqsdly,M4_B_0_1_2_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
TDO,M4,4,DATA,B,0,1,x,3,x,x,txdqsdly,M4_B_0_1_3_x_x_txdqsdly,16,10,-,-,-,-,-,-,,HWFSM_DATA,HWFSMACIOD
