Pin,MC,TYPE,Parameter,Channel,SubChannel,Partition,Nibble,FieldName,Register,Field,Size,Base,ExpectedData,StringData,StorageToken,LowLimit,HighLimit,ExitPort,ItuffToken,ItuffDescriptor
TDO,M5,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[2],M5_x_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M5,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[3],M5_x_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M6,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[0],M6_x_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M6,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[1],M6_x_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M6,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[2],M6_x_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M6,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[3],M6_x_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M7,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[0],M7_x_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M7,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[1],M7_x_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M7,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[2],M7_x_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M7,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[3],M7_x_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M0,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[0],M0_x_0_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M0,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[1],M0_x_1_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M0,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[2],M0_x_2_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M0,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[3],M0_x_3_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M0,CLK,-,-,x,4,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[4],M0_x_4_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M1,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[0],M1_x_0_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M1,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[1],M1_x_1_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M1,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[2],M1_x_2_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M1,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[3],M1_x_3_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M1,CLK,-,-,x,4,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[4],M1_x_4_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M2,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[0],M2_x_0_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M2,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[1],M2_x_1_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M2,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[2],M2_x_2_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M2,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[3],M2_x_3_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M2,CLK,-,-,x,4,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[4],M2_x_4_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M3,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[0],M3_x_0_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M3,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[1],M3_x_1_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M3,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[2],M3_x_2_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M3,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[3],M3_x_3_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M3,CLK,-,-,x,4,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[4],M3_x_4_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M4,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[0],M4_x_0_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M4,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[1],M4_x_1_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M4,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[2],M4_x_2_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M4,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[3],M4_x_3_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M4,CLK,-,-,x,4,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[4],M4_x_4_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M5,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[0],M5_x_0_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M5,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[1],M5_x_1_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M5,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[2],M5_x_2_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M5,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[3],M5_x_3_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M5,CLK,-,-,x,4,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[4],M5_x_4_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M6,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[0],M6_x_0_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M6,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[1],M6_x_1_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M6,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[2],M6_x_2_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M6,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[3],M6_x_3_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M6,CLK,-,-,x,4,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[4],M6_x_4_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M7,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[0],M7_x_0_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M7,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[1],M7_x_1_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M7,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[2],M7_x_2_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M7,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[3],M7_x_3_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M7,CLK,-,-,x,4,x,sa_voc_idac_vctrl,ddrclk_cc_ctl1_bit[4],M7_x_4_x_ClkCCSaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M0,COMP,-,-,x,x,x,sa_voc_idac_vctrl,ddrcomp_rx_ctl1,M0_x_x_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_COMP,RXDQSCODECOM
TDO,M1,COMP,-,-,x,x,x,sa_voc_idac_vctrl,ddrcomp_rx_ctl1,M1_x_x_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_COMP,RXDQSCODECOM
TDO,M2,COMP,-,-,x,x,x,sa_voc_idac_vctrl,ddrcomp_rx_ctl1,M2_x_x_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_COMP,RXDQSCODECOM
TDO,M3,COMP,-,-,x,x,x,sa_voc_idac_vctrl,ddrcomp_rx_ctl1,M3_x_x_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_COMP,RXDQSCODECOM
TDO,M4,COMP,-,-,x,x,x,sa_voc_idac_vctrl,ddrcomp_rx_ctl1,M4_x_x_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_COMP,RXDQSCODECOM
TDO,M5,COMP,-,-,x,x,x,sa_voc_idac_vctrl,ddrcomp_rx_ctl1,M5_x_x_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_COMP,RXDQSCODECOM
TDO,M6,COMP,-,-,x,x,x,sa_voc_idac_vctrl,ddrcomp_rx_ctl1,M6_x_x_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_COMP,RXDQSCODECOM
TDO,M7,COMP,-,-,x,x,x,sa_voc_idac_vctrl,ddrcomp_rx_ctl1,M7_x_x_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_COMP,RXDQSCODECOM
